御異議ないと認め ます , 立憲民主党 ・ 民 友 会 の 蓮 舫 です
 委員から は 事務 事業 について 評価 する 業務 実績 評価 とは 異 なり 法人 の 内部 統制 に関する 課題 や 改善 点 に対する 助言 点検 が 中心 になる こと 内部 監査 の重要性 など について 御意見 いただいた ことは事実でございます , いや 実績 の 事後 報告 の 点検 なのか 今 進んでいる 事業 についての 助言 なのか どちら ですか
今 進んでいる 事業 についても 当然のこと であります , では 運営 点検 会議 は J S C の 事業 関係 も 点検 する それが 対象となる となって いますけれども t o t o については どうやって 関与 します か
 t o t o についての まだ 関与 については どういう 御意見 が出ている かということは 確認 できて おりません , いや いや 委員からも 言われた のは 自分たち の 提案 あるいは 事後 評価 の チェック ではなくて J S C から 諮 って くれ と この問題について はどう なんだ そう やって 進め ていこう じゃないか と 委員長 と まとま った の が 第一 回 目 会議 です
当然 t o t o に関して も 私どもは 提案 していくということ で 取り 進めて まいります , 今回の この 審議 している 法案 で 改正 された 後に t o t o の 運営 費 を 二十 億 削減 する ことになります
 平成二十六年度 実績 では く じ の 売 上げ は 一千 百 八億円 運営 費 は 二 百十 一億円 でありました , では 実際に 二十 億 を 削減 する 実施 主体 の J S C その 最高 責任者 である 理事長 に伺います
これは 非常に 厳しい状況 でありますけれども 広告 の 回数 を減らす あるいは 中身 を変える ということで 影響 の 出 ないように 取り組んでいきたい というように 考えております , 十五 億 削減 をする 三分の一 減ら す わけですから 回数 を 減ら したり あるいは 媒 体 を 厳 選 したり した としても 広報 効果 は これ 当然 落ち ますが 普及 広報 宣 伝 効果 が 落ち ないと する 理由 は何 ですか
 詳細 を 申し上げますと 広告 媒 体 につきましては 交通 広告 の 縮小 であったり 新聞 広告 の 廃止 により テレビ C M と ネット 広告 に 集中 する こととしております , 二十七年度 の t o t o の 売 上げ は 千 八 十四 億 昨年 を 下 回 った の が 二十 三億円 ですね
この スポーツ 振興 く じ の 売 上げ 向上 のために これまでも 現行 法令 の範囲 内で 商品 や 販売 方法 の 工夫 を行っている ところであります , 例えば 震災 があった り ですとか あるいは 景気 の動向 によって も 当然 く じ の 売 上げ というのは これは 左右 を されます
 今年度 から そういう 体制 になった わけでございますが 四月 二日 から 発 売 を開始 しました 百 円 B I G につきましては 三回 の 販売 を 終え まして 売 上げ が 目標 の 合計 三 億 五 千万円 に対しまして 約 八億円 の 順 調 に 売 上げ になっております , 文科大臣 t o t o の 売 上げ が確保され る ように J S C と 文科省 が 連携して く じ の 売 上げ 動向 を 定期的に 注視 し 必要な 措置を 講じ ると 説明 を受けました が どんな 措置を 講じ る んですか
 スポーツ 振興 く じ の 広告 宣 伝 費 については 広告 媒 体 を テレビ C M と ネット 広告 に 集中 するなど 効率化 を図ること で 約 十 五億円 程度の 削減 を 見込んで おりますけれども スポーツ 振興 く じ の 売 上 減少 に つ ながら ない か まさしく 注意 深く 見 守っていく 必要 があります , 今 言及 されて いなかった んですが J S C に お伺い をすると 大幅に 売 上 金額 が 減少 した場合には 財政 当局 と 調整 する 予定 と 聞きました
そういう ことがないように 当然のことながら 取り組んで いきます が 最 悪 そういった 状況を 加 味 しながら そういうこと も 考えられる ということであります , 済みません
今回の スポーツ 振興 く じ の 運営 費 の 削減 は スポーツ 団体 等 への 助成 財源 が 減少 しない よう 行う ものであります , 理事長 に伺います
